Id,OriginLatitude,OriginLongitude,DestinationLatitude,DestinationLongitude,Miles,NumStops,Price,HazMat,Pickup
22192399,33.13,-96.77,30.38,-94.57,260.0,2,600.0,0,2021-02-01 13:30:00
22192538,32.07,-101.53,32.07,-105.42,305.0,2,600.0,0,2021-02-03 14:45:00
22192539,32.89,-101.08,32.43,-105.94,302.0,2,700.0,0,2021-02-01 14:45:00
22192653,40.47,-83.18,41.01,-81.52,190.0,2,851.0,0,2021-02-01 13:45:00
22192664,40.46,-83.03,41.05,-81.75,194.0,2,800.0,0,2021-02-03 13:45:00
22192980,41.44,-85.84,41.63,-81.9,254.0,3,1425.0,0,2021-02-02 13:00:00
22193276,42.36,-87.97,30.61,-94.63,1082.0,2,2500.0,0,2021-02-02 14:15:00
22193359,33.33,-96.51,41.0,-84.79,1019.0,2,2313.0,0,2021-02-05 14:15:00
22193478,40.59,-85.99,39.94,-84.36,104.0,2,700.0,0,2021-02-04 14:30:00
22193489,33.76,-96.27,31.41,-94.57,182.0,2,855.0,0,2021-02-04 14:30:00
22193491,33.76,-96.4,30.2,-93.63,319.0,2,873.0,0,2021-02-04 14:30:00
22193717,42.72,-93.72,38.07,-88.01,415.0,2,1164.0,0,2021-02-05 14:30:00
22194095,33.38,-96.02,32.0,-96.58,44.0,2,522.0,0,2021-02-02 14:45:00
22194594,34.0,-96.0,34.0,-96.0,10.0,3,250.0,0,2021-01-31 15:00:00
22194909,42.71,-83.92,41.79,-86.45,191.0,2,700.0,0,2021-02-02 15:15:00
22194920,42.95,-83.98,41.47,-86.7,186.0,2,600.0,0,2021-02-03 15:15:00
22195404,42.16,-87.28,41.4,-81.72,359.0,2,1463.0,0,2021-02-01 15:30:00
22195819,40.56,-85.33,39.84,-84.86,111.0,2,1178.0,1,2021-02-06 15:00:00
22196062,34.87,-95.97,33.54,-96.06,108.0,2,700.0,0,2021-02-08 16:15:00
22196099,40.54,-81.16,42.8,-93.31,751.0,2,1508.0,0,2021-02-01 17:15:00
22196105,42.07,-87.21,40.89,-80.93,446.0,2,1421.0,0,2021-02-01 16:15:00
22196537,33.97,-94.73,42.72,-87.26,876.0,2,1900.0,0,2021-02-01 16:45:00
22196563,32.04,-105.34,40.1,-85.11,1393.0,2,3600.0,0,2021-02-18 16:45:00
22197051,32.63,-105.4,40.65,-85.72,1388.0,2,4100.0,0,2021-02-17 16:45:00
22197832,33.22,-96.73,33.31,-96.75,46.0,2,457.0,0,2021-02-03 17:00:00
22197836,26.25,-97.95,33.68,-96.27,516.0,2,1400.0,0,2021-02-04 16:00:00
22198056,39.98,-83.71,38.51,-87.03,216.0,2,1550.0,0,2021-02-04 17:15:00
22198832,28.05,-99.38,42.18,-87.78,1365.0,2,3050.0,0,2021-02-08 23:00:00
22199155,30.98,-94.99,33.19,-96.27,258.0,2,450.0,0,2021-02-09 03:30:00
22199538,39.87,-88.96,30.77,-97.49,1205.0,3,3300.0,0,2021-02-08 05:00:00
22199698,42.46,-87.39,40.99,-83.45,342.0,2,1406.0,0,2021-02-03 06:30:00
22199700,40.59,-82.44,40.86,-83.12,61.0,2,629.0,0,2021-02-04 06:30:00
22199924,40.77,-85.15,39.46,-84.28,105.0,2,1003.0,1,2021-02-06 07:30:00
22200125,38.33,-85.2,40.29,-85.68,127.0,2,200.0,0,2021-02-01 07:30:00
22200128,38.18,-87.01,41.92,-81.72,451.0,2,1500.0,0,2021-01-31 07:30:00
22200384,41.03,-87.66,42.3,-89.91,120.0,2,650.0,0,2021-01-31 07:45:00
22200466,40.92,-85.18,39.95,-84.91,109.0,2,1157.0,1,2021-02-19 07:00:00
22200655,33.26,-96.94,30.22,-94.2,270.0,2,450.0,0,2021-02-03 08:00:00
22200656,33.65,-96.76,30.97,-94.69,281.0,2,732.0,0,2021-02-03 08:00:00
22200657,33.04,-96.16,30.85,-94.76,271.0,2,450.0,0,2021-02-03 08:00:00
22200751,41.86,-82.47,40.21,-85.45,247.0,2,750.0,0,2021-02-04 08:15:00
22200752,41.42,-82.77,40.62,-85.25,245.0,2,650.0,0,2021-02-02 08:15:00
22200769,30.58,-95.19,33.17,-96.89,257.0,2,600.0,0,2021-02-08 08:15:00
22200903,42.48,-87.36,38.18,-87.62,287.0,2,900.0,0,2021-02-03 08:15:00
22200937,42.74,-87.14,42.05,-83.04,257.0,2,1100.0,0,2021-02-01 08:15:00
22200938,42.14,-87.06,42.21,-83.22,250.0,2,1300.0,0,2021-02-04 08:15:00
22200988,42.02,-87.98,40.57,-82.49,350.0,2,900.0,0,2021-02-01 08:15:00
22201130,33.31,-96.1,30.73,-95.28,251.0,2,600.0,0,2021-02-02 09:30:00
22201255,41.32,-87.48,40.16,-82.57,340.0,2,1663.0,0,2021-02-01 08:30:00
22201268,30.58,-94.76,33.39,-96.25,284.0,2,680.0,0,2021-02-05 08:30:00
22201569,33.86,-96.78,30.48,-94.81,234.0,2,500.0,0,2021-02-02 08:00:00
22201648,41.82,-82.16,40.69,-83.44,92.0,2,722.0,0,2021-02-03 09:00:00
22201837,33.0,-97.0,33.0,-97.0,3.0,2,250.0,0,2021-02-05 09:00:00
22201839,34.0,-97.0,34.0,-97.0,3.0,2,250.0,0,2021-02-03 09:00:00
22203346,33.65,-96.17,29.38,-97.67,304.0,2,1212.0,0,2021-02-08 10:15:00
22203460,26.63,-97.85,30.91,-94.4,350.0,2,900.0,0,2021-02-01 10:30:00
22203660,42.25,-87.92,41.41,-83.68,328.0,2,1300.0,0,2021-02-02 10:30:00
22203809,42.54,-85.35,42.56,-85.55,247.0,3,1550.0,0,2021-02-09 09:45:00
22204003,42.51,-87.83,40.38,-85.03,187.0,2,287.0,0,2021-02-03 10:00:00
22204004,42.62,-87.25,40.82,-85.12,194.0,2,283.0,0,2021-02-01 10:00:00
22204005,42.71,-87.83,40.17,-85.62,190.0,2,291.0,0,2021-02-04 10:00:00
22204006,42.79,-87.82,40.73,-85.86,189.0,2,267.0,0,2021-02-02 10:00:00
22204350,42.03,-87.85,42.05,-80.25,412.0,2,1600.0,0,2021-02-03 11:00:00
22204391,38.94,-87.11,41.69,-84.6,296.0,2,1534.0,0,2021-02-02 11:00:00
22204398,33.73,-96.64,29.94,-97.77,277.0,2,750.0,0,2021-02-01 11:00:00
22204673,42.6,-88.24,39.3,-83.66,375.0,2,1400.0,0,2021-02-04 11:30:00
22204677,42.26,-88.09,39.29,-83.94,375.0,2,1464.0,0,2021-02-06 11:30:00
22204711,42.81,-86.41,42.91,-87.33,35.0,2,600.0,0,2021-02-01 11:30:00
22204883,33.45,-96.35,30.12,-94.82,234.0,2,569.0,0,2021-02-01 11:30:00
22204928,33.6,-96.31,33.3,-96.57,27.0,2,200.0,0,2021-02-04 11:30:00
22205017,41.07,-85.54,42.87,-87.06,109.0,2,900.0,0,2021-02-03 11:30:00
22205756,42.42,-87.19,40.96,-80.28,472.0,2,1900.0,0,2021-02-02 12:15:00
22205807,42.36,-87.51,40.13,-85.03,201.0,2,500.0,0,2021-02-01 12:15:00
22205832,39.3,-83.61,41.14,-88.94,365.0,2,1047.0,0,2021-02-03 12:15:00
22205924,42.98,-87.29,42.53,-87.67,39.0,2,400.0,0,2021-01-31 12:30:00
22206376,33.26,-96.57,40.01,-85.34,948.0,2,1600.0,0,2021-02-02 12:45:00
22206877,30.16,-94.49,33.45,-96.14,252.0,2,350.0,0,2021-02-08 13:15:00
22206882,30.59,-94.77,33.94,-96.98,257.0,2,775.0,0,2021-02-08 13:15:00
22206924,42.88,-87.72,41.44,-80.85,402.0,2,1150.0,0,2021-02-01 13:15:00
22206953,33.11,-94.74,41.12,-80.65,1101.0,2,2450.0,0,2021-02-02 13:15:00
22207587,40.63,-86.15,40.46,-83.62,170.0,2,1196.0,0,2021-02-02 13:00:00
22208065,42.53,-87.86,41.13,-80.15,413.0,2,2300.0,0,2021-02-01 13:00:00
22208106,43.0,-87.59,41.19,-83.75,304.0,3,1900.0,0,2021-02-01 13:00:00
22208151,41.0,-85.0,41.0,-85.0,1.0,2,375.0,1,2021-02-04 13:00:00
22208152,33.33,-96.27,33.04,-96.39,37.0,2,375.0,0,2021-01-31 13:00:00
22208157,33.28,-96.52,30.94,-97.5,185.0,2,475.0,0,2021-02-03 13:00:00
22208161,40.05,-82.72,41.12,-84.88,152.0,2,1216.0,1,2021-02-02 13:00:00
22208165,40.0,-86.0,40.0,-86.0,1.0,2,494.0,1,2021-02-03 13:00:00
22208353,40.02,-87.44,41.79,-84.42,244.0,2,695.0,0,2021-02-18 14:15:00
22208355,40.55,-87.74,41.06,-84.1,249.0,2,698.0,0,2021-02-23 14:15:00
22208388,42.0,-87.0,42.0,-87.0,13.0,2,653.0,0,2021-02-08 14:15:00
22208475,33.51,-96.61,31.95,-96.49,146.0,2,676.0,0,2021-02-04 15:15:00
22208526,29.25,-97.03,30.55,-94.82,230.0,2,487.0,0,2021-02-03 14:15:00
22208554,40.0,-86.0,40.0,-86.0,1.0,2,175.0,1,2021-02-03 14:15:00
22208903,34.0,-97.0,34.0,-97.0,11.0,2,250.0,0,2021-02-03 15:30:00
22209008,30.81,-95.49,34.06,-94.99,333.0,2,703.0,0,2021-02-01 14:30:00
22209181,33.74,-96.33,26.09,-97.42,517.0,2,625.0,0,2021-02-08 14:45:00
22209930,41.43,-84.75,42.72,-87.7,276.0,3,1550.0,0,2021-02-01 15:30:00
22210482,40.61,-82.05,41.62,-84.11,149.0,2,1548.0,1,2021-02-01 15:00:00
22210532,33.0,-97.0,33.0,-97.0,12.0,2,558.0,0,2021-02-01 15:00:00
22210564,40.62,-85.47,39.75,-84.71,107.0,2,650.0,0,2021-02-01 15:00:00
22210811,30.56,-94.47,33.34,-96.45,287.0,3,859.0,0,2021-02-01 16:00:00
22210887,39.62,-88.94,41.33,-80.93,518.0,2,1618.0,0,2021-02-02 16:00:00
22210989,42.59,-87.21,40.07,-85.89,195.0,2,1100.0,0,2021-02-05 16:15:00
22211029,28.76,-99.45,33.09,-96.65,440.0,2,1100.0,0,2021-02-02 16:30:00
22211030,28.1,-99.32,33.42,-96.63,442.0,2,1100.0,0,2021-02-02 16:30:00
22211102,40.45,-86.91,41.72,-80.23,379.0,3,1700.0,0,2021-02-08 16:30:00
22211145,41.7,-82.47,41.23,-85.03,180.0,2,800.0,0,2021-02-08 16:30:00
22211296,42.82,-87.82,42.26,-87.25,25.0,2,709.0,0,2021-02-01 16:45:00
22211427,42.29,-82.58,42.17,-80.61,158.0,2,700.0,0,2021-02-01 16:00:00
22211429,42.07,-82.96,42.84,-80.48,154.0,2,500.0,0,2021-02-05 16:00:00
22211460,28.43,-99.68,33.73,-96.06,442.0,2,918.0,0,2021-02-09 16:00:00
22211461,28.52,-99.98,33.4,-96.25,433.0,2,1150.0,0,2021-02-09 16:00:00
22211462,28.39,-99.5,33.37,-96.9,436.0,2,972.0,0,2021-02-16 16:00:00
22211465,28.89,-99.88,33.2,-96.26,440.0,2,884.0,0,2021-02-23 17:00:00
22211736,42.87,-87.73,41.16,-80.93,416.0,2,1600.0,0,2021-02-08 17:30:00
22211801,42.18,-87.42,41.24,-80.54,412.0,2,2000.0,0,2021-02-04 17:45:00
22212046,41.55,-80.74,40.23,-83.5,189.0,2,1070.0,0,2021-02-03 18:30:00
22212057,41.88,-87.52,41.16,-81.56,375.0,2,2000.0,0,2021-02-03 18:45:00
22212058,42.04,-89.5,41.01,-81.71,463.0,2,2704.0,0,2021-02-04 18:45:00
22212067,33.09,-96.17,28.69,-99.88,445.0,2,300.0,0,2021-02-04 18:00:00
22213119,42.08,-91.49,42.68,-87.65,230.0,2,700.0,0,2021-02-03 05:45:00
22213120,42.54,-91.56,42.11,-87.47,237.0,2,1200.0,0,2021-02-08 05:45:00
22213139,33.51,-96.94,30.29,-95.95,262.0,3,1076.0,0,2021-02-01 05:45:00
22213913,42.03,-87.02,41.14,-83.92,284.0,2,1600.0,0,2021-02-03 07:30:00
22214263,39.8,-85.39,41.62,-83.7,223.0,2,1733.0,0,2021-02-03 08:00:00
22214307,33.09,-96.72,38.13,-85.35,849.0,2,2600.0,1,2021-02-04 08:15:00
22214309,33.2,-96.58,38.95,-85.22,848.0,2,1100.0,1,2021-02-02 08:15:00
22214314,33.23,-96.26,38.24,-85.07,852.0,2,2300.0,1,2021-02-03 08:15:00
22214315,33.55,-96.43,38.38,-85.52,852.0,2,2200.0,1,2021-02-05 08:15:00
22214343,42.03,-87.07,42.12,-87.84,31.0,2,800.0,0,2021-02-02 08:15:00
22214500,42.12,-87.3,40.25,-88.2,196.0,2,1350.0,0,2021-02-01 08:30:00
22214617,33.77,-96.79,34.45,-101.65,347.0,2,1549.0,0,2021-02-04 08:30:00
22214820,42.55,-87.17,41.33,-81.52,400.0,2,1500.0,0,2021-02-01 09:45:00
22214870,33.49,-96.32,26.28,-97.06,505.0,2,425.0,0,2021-02-02 08:45:00
22214929,38.03,-85.86,40.45,-85.75,127.0,2,300.0,0,2021-02-01 08:45:00
22215010,42.03,-87.96,40.59,-82.36,371.0,2,1229.0,0,2021-02-04 08:00:00
22215088,26.06,-97.64,30.92,-94.76,356.0,2,1400.0,0,2021-02-02 08:00:00
22215191,39.88,-89.32,26.61,-97.86,1124.0,2,1500.0,0,2021-02-02 08:00:00
22215206,42.48,-87.44,40.03,-85.71,193.0,2,1050.0,0,2021-02-02 08:00:00
22215209,40.26,-82.38,41.65,-86.93,266.0,2,1150.0,0,2021-02-03 08:00:00
22215214,33.09,-96.89,30.74,-94.64,243.0,2,600.0,0,2021-02-02 08:00:00
22215223,30.38,-94.78,41.95,-86.46,1090.0,2,2489.0,0,2021-02-04 08:00:00
22215278,42.6,-88.13,39.44,-83.69,376.0,2,1368.0,0,2021-02-08 08:00:00
22215279,42.6,-88.73,40.0,-83.02,374.0,2,1600.0,0,2021-02-06 08:00:00
22215433,42.31,-82.59,42.21,-80.12,154.0,2,754.0,0,2021-02-08 09:00:00
22215486,39.94,-87.74,38.67,-87.02,127.0,2,773.0,0,2021-02-03 09:00:00
22215729,29.47,-97.99,31.47,-95.41,254.0,2,475.0,0,2021-02-17 09:30:00
22215815,40.37,-85.69,40.0,-82.12,192.0,2,915.0,0,2021-01-31 10:30:00
22215927,40.47,-85.12,40.01,-82.52,194.0,2,1000.0,0,2021-01-31 10:30:00
22216248,41.0,-84.74,29.39,-97.24,1315.0,2,2100.0,0,2021-02-24 10:45:00
22216530,39.31,-89.77,40.52,-83.21,389.0,2,1728.0,0,2021-02-07 09:00:00
22216672,40.35,-82.37,40.39,-81.51,56.0,2,568.0,0,2021-02-02 10:00:00
22216992,42.63,-87.49,41.82,-84.09,356.0,4,1700.0,0,2021-01-31 10:30:00
22216994,42.39,-87.11,39.39,-84.86,337.0,2,1350.0,0,2021-02-02 10:30:00
22217022,42.22,-87.29,39.22,-84.88,340.0,2,1300.0,0,2021-02-04 10:30:00
22217266,42.87,-88.13,42.72,-87.63,87.0,2,650.0,0,2021-02-03 10:30:00
22217290,41.59,-84.11,30.85,-94.3,1155.0,2,2500.0,0,2021-02-24 11:30:00
22217325,42.81,-92.79,40.08,-85.35,460.0,2,1950.0,0,2021-02-01 10:45:00
22217477,28.23,-99.46,42.85,-87.11,1322.0,2,3300.0,0,2021-02-02 10:45:00
22217515,40.42,-85.57,33.4,-96.59,911.0,2,2700.0,0,2021-02-06 10:00:00
22218116,33.93,-96.23,32.26,-94.0,94.0,2,600.0,0,2021-02-04 11:30:00
22218247,30.89,-94.78,40.58,-83.03,1166.0,2,2600.0,0,2021-02-09 12:30:00
22218348,39.99,-88.77,39.02,-88.7,854.0,3,2400.0,0,2021-02-01 12:30:00
22218402,39.82,-88.88,39.35,-88.39,853.0,3,1947.0,0,2021-02-03 12:30:00
22218411,33.58,-96.69,42.43,-87.25,903.0,2,2700.0,0,2021-02-01 11:30:00
22218474,39.18,-88.29,39.76,-88.55,856.0,3,1936.0,0,2021-02-05 12:30:00
22218489,33.42,-96.1,42.02,-87.41,909.0,2,2900.0,0,2021-02-01 11:30:00
22218554,42.97,-83.93,33.54,-101.58,1407.0,2,3900.0,0,2021-02-05 11:30:00
22218561,42.73,-83.15,33.94,-101.99,1403.0,2,3800.0,0,2021-02-05 11:30:00
22218563,42.77,-83.78,33.63,-101.41,1410.0,2,3700.0,0,2021-02-05 11:30:00
22218564,42.08,-83.46,33.17,-101.85,1402.0,2,3900.0,0,2021-02-05 11:30:00
22218570,42.2,-83.14,32.84,-102.99,1450.0,2,3900.0,0,2021-02-05 11:30:00
22218574,42.03,-83.05,32.03,-102.38,1458.0,2,4000.0,0,2021-02-05 11:30:00
22218576,30.65,-95.0,41.84,-84.3,1242.0,2,2500.0,0,2021-02-08 12:30:00
22218584,30.31,-94.96,33.97,-96.64,281.0,2,350.0,0,2021-02-01 12:45:00
22218644,42.39,-83.92,33.3,-101.92,1410.0,2,4000.0,0,2021-02-05 11:45:00
22218650,42.36,-83.8,33.39,-101.08,1404.0,2,4100.0,0,2021-02-05 11:45:00
22218651,42.01,-83.06,33.55,-101.59,1409.0,2,3700.0,0,2021-02-05 11:45:00
22218657,42.63,-83.16,32.7,-102.85,1456.0,2,3900.0,0,2021-02-05 11:45:00
22218659,42.31,-83.88,32.7,-102.29,1456.0,2,3800.0,0,2021-02-05 11:45:00
22218661,42.52,-83.41,33.47,-101.48,1403.0,2,3400.0,0,2021-02-05 11:45:00
22218667,42.33,-83.79,33.44,-101.67,1406.0,2,3900.0,0,2021-02-05 11:45:00
22218668,42.9,-84.0,32.08,-102.64,1458.0,2,3915.0,0,2021-02-05 11:45:00
22218959,40.25,-85.43,41.68,-88.43,211.0,2,800.0,0,2021-02-04 11:00:00
22219029,40.41,-88.93,42.33,-83.98,393.0,2,1200.0,0,2021-02-01 11:00:00
22219186,40.11,-87.53,39.65,-89.72,177.0,2,800.0,0,2021-02-03 11:00:00
22219196,41.63,-80.15,30.19,-97.27,1384.0,2,2756.0,0,2021-02-01 11:00:00
22219569,33.16,-96.39,33.09,-96.63,24.0,2,250.0,0,2021-02-05 12:00:00
22219572,33.0,-97.0,33.0,-97.0,19.0,2,325.0,0,2021-02-05 12:00:00
22219626,42.38,-90.23,32.78,-96.62,890.0,2,3100.0,0,2021-02-01 12:00:00
22219724,33.45,-96.84,30.54,-94.53,255.0,2,986.0,0,2021-02-02 12:15:00
22220208,42.19,-87.91,40.65,-90.9,235.0,2,650.0,0,2021-02-01 12:30:00
22220209,42.21,-87.68,40.47,-90.91,231.0,2,750.0,0,2021-02-01 12:30:00
22221016,41.67,-82.87,30.03,-94.72,1201.0,2,2250.0,0,2021-02-15 12:30:00
22221150,40.9,-85.64,33.0,-95.31,950.0,2,2000.0,0,2021-02-01 12:30:00
22221154,40.7,-85.24,32.73,-95.97,949.0,2,1900.0,0,2021-02-02 12:30:00
22221243,41.88,-84.14,40.43,-81.15,262.0,2,900.0,0,2021-02-01 13:45:00
22221248,42.77,-87.26,42.53,-87.37,24.0,2,275.0,0,2021-02-02 12:45:00
22221263,41.49,-84.29,40.6,-81.67,258.0,2,515.0,0,2021-02-02 13:45:00
22221279,41.77,-84.32,40.47,-81.21,258.0,2,410.0,0,2021-02-03 13:45:00
22221295,41.98,-84.33,40.76,-81.21,261.0,2,469.0,0,2021-02-04 13:45:00
22221332,33.98,-97.0,32.42,-105.4,644.0,2,700.0,0,2021-02-05 12:45:00
22221412,43.09,-93.33,42.87,-87.45,379.0,2,1200.0,0,2021-02-04 12:00:00
22221414,42.95,-85.63,40.72,-85.68,146.0,2,650.0,0,2021-02-01 12:00:00
22221656,42.3,-90.22,40.51,-85.78,307.0,2,1571.0,0,2021-02-02 12:00:00
22221879,33.59,-96.08,40.99,-83.82,1016.0,2,2100.0,0,2021-02-16 13:15:00
22222292,42.26,-88.65,39.7,-83.13,374.0,2,1600.0,0,2021-02-08 13:30:00
22222348,40.82,-87.26,39.4,-89.59,172.0,2,463.0,0,2021-02-08 13:30:00
22222359,33.65,-96.5,29.05,-97.6,269.0,2,550.0,0,2021-02-04 13:30:00
22222360,33.97,-96.27,29.19,-97.11,262.0,2,773.0,0,2021-01-31 13:30:00
22222363,33.45,-96.22,29.66,-97.32,271.0,2,1237.0,0,2021-01-31 13:30:00
22222901,40.57,-87.2,39.96,-89.44,176.0,2,451.0,0,2021-02-09 13:00:00
22222902,40.64,-87.03,39.66,-89.77,172.0,2,480.0,0,2021-02-05 13:00:00
22222904,40.52,-87.3,39.67,-89.15,178.0,2,983.0,0,2021-02-09 13:00:00
22222910,40.09,-87.0,39.43,-89.35,172.0,2,900.0,0,2021-02-09 13:00:00
22222973,42.0,-88.0,42.0,-88.0,15.0,2,300.0,0,2021-02-01 13:00:00
22223293,33.11,-96.64,26.79,-97.12,525.0,2,625.0,0,2021-02-01 14:30:00
22223347,33.55,-96.21,35.04,-101.61,348.0,2,999.0,0,2021-02-01 14:30:00
22223400,41.29,-87.02,41.62,-88.48,56.0,3,723.0,1,2021-01-31 14:30:00
22223406,32.49,-95.42,32.95,-99.53,284.0,2,1200.0,0,2021-02-01 14:30:00
22223412,32.87,-95.76,32.42,-99.22,284.0,2,1300.0,0,2021-02-04 14:30:00
22223414,33.51,-96.36,29.15,-97.76,288.0,2,425.0,0,2021-02-01 14:30:00
22223436,39.02,-89.75,27.0,-97.8,1128.0,2,4100.0,0,2021-02-04 14:30:00
22223440,39.85,-89.2,26.24,-97.61,1119.0,2,1700.0,0,2021-02-04 14:30:00
22223455,33.44,-96.35,29.15,-97.07,292.0,2,600.0,0,2021-02-01 14:30:00
22223557,30.0,-94.0,30.0,-94.0,16.0,2,355.0,0,2021-02-04 14:30:00
22223561,33.76,-96.33,39.69,-83.72,955.0,2,1900.0,0,2021-02-01 14:30:00
22223578,33.88,-96.9,34.52,-101.36,353.0,2,1249.0,0,2021-02-02 14:30:00
22223624,40.93,-86.8,40.6,-83.1,174.0,2,958.0,0,2021-02-03 13:45:00
22223633,33.31,-96.35,33.88,-96.63,32.0,2,220.0,0,2021-02-02 14:45:00
22223674,33.03,-96.64,33.57,-96.98,24.0,2,250.0,0,2021-02-02 14:45:00
22223811,41.87,-87.68,42.03,-90.33,210.0,2,905.0,0,2021-02-04 14:45:00
22223817,41.73,-87.88,42.35,-90.44,213.0,2,1134.0,0,2021-02-04 14:45:00
22223867,33.83,-96.08,29.5,-97.7,308.0,4,875.0,0,2021-02-03 14:45:00
22223898,33.82,-96.48,33.33,-96.43,25.0,2,250.0,0,2021-02-03 14:00:00
22223953,30.41,-94.75,33.92,-96.06,248.0,2,450.0,0,2021-02-01 14:00:00
22223959,34.0,-97.0,34.0,-97.0,15.0,2,250.0,0,2021-02-03 14:00:00
22223972,39.55,-89.0,42.55,-90.1,289.0,2,1157.0,0,2021-02-07 14:00:00
22224095,30.0,-94.88,39.64,-85.82,1061.0,2,2700.0,0,2021-02-01 14:00:00
22224098,33.85,-96.11,33.22,-96.09,28.0,2,350.0,0,2021-02-04 14:00:00
22224126,33.62,-96.09,33.8,-96.05,49.0,2,450.0,0,2021-02-01 14:00:00
22224149,34.0,-96.0,34.0,-96.0,11.0,2,208.0,0,2021-02-04 14:00:00
22224195,33.87,-96.99,30.54,-97.61,211.0,2,500.0,0,2021-02-04 14:00:00
22224199,28.63,-99.67,33.9,-95.8,462.0,2,1000.0,0,2021-02-01 14:00:00
22224200,28.56,-99.31,33.3,-95.08,464.0,2,1150.0,0,2021-02-01 14:00:00
22224225,33.8,-96.42,29.5,-97.88,278.0,2,1578.0,0,2021-01-31 14:00:00
22224328,40.35,-84.83,40.6,-84.46,54.0,2,500.0,0,2021-02-02 15:00:00
22224531,40.52,-84.92,40.74,-84.7,52.0,2,600.0,0,2021-02-02 15:15:00
22224541,28.32,-99.26,33.12,-95.37,455.0,2,1150.0,0,2021-02-02 15:15:00
22224805,26.4,-97.2,28.44,-99.74,140.0,2,500.0,0,2021-02-02 15:30:00
22224924,42.81,-92.56,42.99,-87.44,322.0,2,1350.0,0,2021-02-02 15:30:00
22224940,40.26,-82.57,40.53,-81.55,61.0,2,938.0,0,2021-02-01 15:30:00
22225056,42.35,-88.43,42.5,-85.65,185.0,2,600.0,0,2021-02-01 15:30:00
22225112,28.16,-99.23,41.68,-85.51,1411.0,2,2600.0,0,2021-02-12 15:30:00
22225113,28.77,-99.12,41.51,-85.94,1409.0,2,2800.0,0,2021-02-08 15:30:00
22225114,28.05,-99.45,41.01,-85.18,1406.0,2,2747.0,0,2021-02-18 15:30:00
22225116,28.08,-99.53,41.26,-85.58,1404.0,2,2600.0,0,2021-02-12 15:30:00
22225117,28.81,-99.89,41.64,-85.47,1403.0,2,2600.0,0,2021-02-09 15:30:00
22225121,28.66,-99.91,41.28,-85.0,1404.0,2,2800.0,0,2021-02-05 15:30:00
22225122,28.76,-99.08,41.16,-85.07,1413.0,2,2700.0,0,2021-02-08 15:30:00
22225126,42.0,-87.0,42.0,-87.0,13.0,2,421.0,0,2021-02-01 15:30:00
22225267,29.38,-97.88,29.34,-98.39,61.0,2,450.0,0,2021-02-04 15:30:00
22225390,30.33,-95.96,33.67,-96.99,205.0,2,633.0,0,2021-02-02 15:45:00
22225396,30.54,-95.2,42.09,-87.14,1135.0,2,2000.0,0,2021-02-08 15:45:00
22225401,30.84,-95.03,33.47,-96.77,200.0,2,579.0,0,2021-02-08 15:45:00
22225402,30.22,-95.14,42.25,-87.73,1130.0,2,2000.0,0,2021-02-03 15:45:00
22225406,30.96,-95.48,42.98,-87.89,1127.0,2,2000.0,0,2021-02-03 15:45:00
22225735,41.22,-87.46,40.89,-87.32,108.0,2,500.0,0,2021-02-01 15:00:00
22225765,40.07,-82.49,41.23,-84.05,150.0,2,768.0,1,2021-02-05 15:00:00
22225771,42.04,-87.02,41.91,-84.1,196.0,2,1576.0,0,2021-02-02 15:00:00
22226081,40.26,-82.34,40.08,-84.14,91.0,2,977.0,0,2021-02-17 16:00:00
22226158,26.22,-96.88,26.45,-97.36,57.0,2,400.0,0,2021-02-01 16:15:00
22226171,33.94,-96.83,30.75,-95.97,279.0,2,500.0,0,2021-02-04 16:15:00
22226188,33.6,-96.28,35.92,-101.22,350.0,2,800.0,0,2021-02-09 16:15:00
22226513,42.19,-87.15,29.75,-97.36,1180.0,2,2800.0,0,2021-02-01 16:30:00
22226693,30.48,-94.62,33.72,-98.95,377.0,2,1048.0,0,2021-02-15 15:45:00
22226761,39.53,-83.61,41.92,-81.76,186.0,2,300.0,0,2021-02-04 15:45:00
22226905,30.04,-94.87,43.64,-94.25,1083.0,2,2500.0,0,2021-02-01 17:00:00
22226959,39.35,-83.74,38.66,-87.84,234.0,2,1400.0,0,2021-02-01 16:00:00
22227026,38.31,-87.46,33.53,-96.97,737.0,2,2475.0,0,2021-02-01 17:00:00
22227035,28.51,-99.63,41.7,-83.08,1468.0,2,2915.0,0,2021-02-05 17:00:00
22227330,32.56,-99.61,41.83,-81.48,1361.0,2,2625.0,0,2021-02-03 17:30:00
22227375,30.84,-94.09,41.66,-87.24,1033.0,2,2100.0,0,2021-02-01 17:45:00
22228004,39.78,-88.28,41.34,-80.06,511.0,2,1531.0,0,2021-02-04 23:15:00
22228151,40.42,-85.69,30.16,-95.41,1041.0,2,2500.0,0,2021-02-01 01:30:00
22228157,42.82,-87.73,40.93,-85.79,185.0,2,1000.0,0,2021-02-02 01:30:00
22228283,33.21,-96.19,30.16,-95.89,287.0,2,640.0,0,2021-02-11 03:30:00
22228308,28.64,-99.35,33.68,-96.51,412.0,2,1600.0,0,2021-02-01 03:30:00
22228406,38.93,-87.53,33.86,-96.18,731.0,2,1188.0,0,2021-02-01 03:45:00
22228426,42.88,-88.61,40.34,-82.25,396.0,2,1600.0,0,2021-02-08 04:00:00
22228569,29.94,-100.97,33.39,-96.59,396.0,2,1353.0,0,2021-02-01 05:45:00
